+0.881437 -0.684076
+0.328561 -0.816740
-0.313612 -0.570460
-0.122966 +0.830626
-0.323715 +0.828931
+0.850712 +0.787506
-0.983728 -0.802762
-0.592056 +0.424633
-0.081442 +0.653147
+0.037539 -0.934875
+0.562602 -0.312922
-0.486799 +0.355882
+0.823032 -0.097637
+0.667195 -0.412145
-0.697074 +0.416412
-0.207253 -0.815636
+0.732336 -0.878692
-0.632376 -0.581276
-0.449152 +0.244658
-0.750650 +0.227133
+0.073589 -0.899939
+0.014639 +0.089861
-0.702700 +0.422582
-0.485506 +0.215858
+0.075729 +0.552033
+0.280983 -0.361669
-0.760888 +0.794184
+0.994213 -0.937857
-0.303453 +0.661409
-0.350002 -0.000526
+0.077820 +0.442745
+0.183838 -0.189844
+0.564053 +0.551461
+0.228880 -0.885099
-0.203881 +0.478230
+0.342034 +0.869708
+0.578291 -0.643327
-0.040431 +0.875591
+0.779255 +0.474063
+0.091448 -0.145016
+0.026097 -0.627569
+0.493315 +0.265208
-0.833385 +0.487528
+0.327352 -0.136837
+0.148937 +0.977350
+0.862636 -0.773243
+0.420095 +0.046474
+0.036913 -0.015852
-0.402065 -0.734206
+0.099049 +0.394054
+0.744024 -0.558917
+0.263762 +0.322315
-0.202245 -0.776668
+0.197906 -0.422990
+0.697395 -0.710646
+0.431994 -0.276509
-0.338215 -0.074691
+0.988700 -0.171599
-0.587162 +0.316051
+0.691563 +0.561774
+0.293401 +0.554200
+0.788531 -0.286505
-0.399326 -0.174555
+0.697643 +0.198609
+0.091239 -0.203308
-0.407337 -0.164738
+0.237774 +0.856425
-0.842423 -0.964470
-0.920243 +0.355483
-0.387460 +0.777152
+0.644837 -0.955466
-0.499357 -0.693378
-0.030157 -0.510657
+0.135023 +0.382681
+0.805394 -0.173413
-0.055545 +0.098794
-0.619214 -0.267013
+0.812290 -0.018540
+0.558431 +0.509933
-0.819931 -0.350330
-0.693375 -0.227268
+0.484932 +0.544399
-0.370843 +0.642510
+0.579929 -0.291086
-0.002007 -0.807531
-0.513934 -0.357170
-0.762997 -0.013291
-0.050548 +0.206846
+0.476051 -0.915525
-0.410473 +0.281445
-0.088938 +0.533982
-0.619761 +0.291848
-0.733032 -0.807471
-0.726692 +0.825400
+0.702462 -0.546623
-0.524930 -0.990913
+0.226108 +0.960002
+0.553487 +0.855266
+0.602512 +0.133416
-0.435820 -0.399495
