+0.860153 -0.844983
+0.880584 -0.532552
+0.982904 -1.087422
+1.065407 -0.912812
+0.581041 -0.566567
+0.570588 -1.092148
+0.945336 -0.683151
+0.575799 -0.579341
+0.676658 -0.556742
+0.667249 -1.092614
+0.772425 -0.729988
+1.074641 -0.792547
+0.614690 -1.022052
+0.915852 -0.551630
+0.587578 -0.511594
+0.863005 -0.652269
+0.743423 -0.956412
+0.915179 -0.973673
+0.656166 -0.719414
+0.813515 -0.862793
+0.814019 -0.715896
+0.745059 -0.940645
+0.700953 -0.779141
+0.580014 -0.722389
+0.764117 -0.852737
+0.884998 -0.563458
+0.517275 -0.740361
+0.743995 -0.968035
+0.937587 -1.040153
+0.580336 -0.574835
+0.548253 -0.656660
+0.872896 -0.808323
+1.086929 -0.911925
+0.918004 -0.956905
+1.068661 -0.968481
+0.880303 -0.817320
+1.015623 -1.074638
+0.942035 -0.983424
+0.846221 -0.577951
+0.994187 -1.089662
+0.669312 -0.820815
+1.046880 -0.913412
+0.538824 -0.909125
+0.818553 -0.623589
+0.750722 -0.701111
+0.901576 -0.801024
+0.742229 -0.925529
+1.090652 -0.870842
+0.862546 -0.691344
+0.872253 -0.768793
+1.040175 -0.947444
+0.513887 -0.644202
+0.677918 -0.644077
+1.072374 -0.575862
+0.877972 -0.633438
+1.034476 -0.552716
+0.645746 -0.618644
+0.633871 -0.915430
+0.572232 -0.647576
+0.560981 -0.777046
+0.751313 -0.637443
+0.521930 -0.606458
+0.537028 -1.087418
+0.622700 -0.700425
+0.921238 -0.605047
+0.630782 -0.738586
+0.547509 -0.955331
+0.717212 -0.874573
+0.500592 -0.910414
+0.649565 -0.721437
+0.556148 -1.015959
+0.825847 -0.898106
+1.065398 -0.640281
+0.886464 -1.062371
+0.812143 -0.652554
+0.860583 -0.536544
+0.810003 -0.717487
+0.956997 -0.752969
+0.895096 -0.520303
+0.646606 -0.883666
+0.974650 -0.822613
+1.077748 -0.577841
+0.922057 -0.905040
+0.647586 -0.677352
+0.884546 -0.802849
+0.701212 -0.659306
+0.881192 -0.572941
+0.542588 -0.753410
+0.886778 -0.670948
+0.884219 -1.001080
+0.776498 -0.955198
+0.562376 -0.513499
+1.027316 -0.580627
+0.833532 -0.777589
+0.999070 -0.619863
+1.038745 -0.726280
+0.657525 -0.583507
+0.795879 -0.520419
+0.611453 -0.656535
+0.902229 -0.604001
